STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,INST_TYPE_EDU,Type of educational institution,EDUCATION_LEV,Education level,AGE,Age,SUBJ_TYPE,Subject,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,STATISTICAL_OPERATION,Statistical operation,REF_PERIOD,Reference period,DECIMALS,Decimals
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFL,Flemish Community,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,NCOMPUL,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFL,Flemish Community,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,COMPUL,,3322.66667,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFL,Flemish Community,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,INTEND,,3322.66667,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFL,Flemish Community,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,NCOMPUL,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFL,Flemish Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,COMPUL,,821.33333,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFL,Flemish Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,INTEND,,821.33333,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFL,Flemish Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,NCOMPUL,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFL,Flemish Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,COMPUL,,949.33333,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFL,Flemish Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,INTEND,,949.33333,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFL,Flemish Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,NCOMPUL,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFL,Flemish Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,COMPUL,,830.66667,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFL,Flemish Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,INTEND,,830.66667,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFL,Flemish Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,NCOMPUL,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,COMPUL,,4956,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,INTEND,,4956,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,NCOMPUL,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1_2,Primary and lower secondary education (basic education),_Z,Not applicable,COMPUL,,6726,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1_2,Primary and lower secondary education (basic education),_Z,Not applicable,INTEND,,6726,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1_2,Primary and lower secondary education (basic education),_Z,Not applicable,NCOMPUL,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,COMPUL,,1770,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,INTEND,,1770,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,NCOMPUL,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,COMPUL,,3304,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,INTEND,,3304,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,NCOMPUL,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,COMPUL,,826,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,INTEND,,826,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,NCOMPUL,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,COMPUL,,885,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,INTEND,,885,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,NCOMPUL,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,COMPUL,,826,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,INTEND,,826,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BFR,French Community,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,NCOMPUL,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,COMPUL,,2028.02,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,INTEND,,2353.36,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,NCOMPUL,,325.34,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1_2,Primary and lower secondary education (basic education),_Z,Not applicable,COMPUL,,4234.72,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1_2,Primary and lower secondary education (basic education),_Z,Not applicable,INTEND,,4837.4,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1_2,Primary and lower secondary education (basic education),_Z,Not applicable,NCOMPUL,,602.68,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,COMPUL,,2206.7,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,INTEND,,2484.04,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,NCOMPUL,,277.34,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,COMPUL,,1734.48,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,INTEND,,1950.48,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,NCOMPUL,,216,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,COMPUL,,507.005,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,INTEND,,588.34,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,NCOMPUL,,81.335,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,COMPUL,,735.56667,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,INTEND,,828.01333,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,NCOMPUL,,92.44667,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,COMPUL,,867.24,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,INTEND,,975.24,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BGR,Bulgaria,INT_TIME,Instruction time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,_Z,Not applicable,NCOMPUL,,108,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BRA,Brazil,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,COMPUL,,4000,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BRA,Brazil,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,INTEND,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BRA,Brazil,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,_Z,Not applicable,NCOMPUL,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BRA,Brazil,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1_2,Primary and lower secondary education (basic education),_Z,Not applicable,COMPUL,,7200,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BRA,Brazil,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1_2,Primary and lower secondary education (basic education),_Z,Not applicable,INTEND,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BRA,Brazil,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_1_2,Primary and lower secondary education (basic education),_Z,Not applicable,NCOMPUL,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BRA,Brazil,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,COMPUL,,3200,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BRA,Brazil,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,INTEND,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_ISCED(1.0),Instruction time in compulsory general education,I,BRA,Brazil,INT_TIME,Instruction time,H,Hours,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,_Z,Not applicable,NCOMPUL,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
